YEAR,DYAD,XIJL,GNPIL,POPIL,POPJL,ALLIAL,DEMDL,DISTANCL,MIDL,CGNPJL,TAUL,STIN,BIALL,MULTIALL
1988,3,6.307559013,12.1594696,4.040944099,4.817131996,0,0.693147182,8.708144188,0,13.26838589,0.292823792,2288,0,0
1989,3,6.431853771,12.11492252,4.045855045,4.821249008,0,0.693147182,8.708144188,0,13.2122612,0.292823792,2289,0,0
1990,3,6.590071201,12.27282906,4.055777073,4.824626923,0,0.693147182,8.708144188,0,13.18552017,0.293617994,2290,0,0
1907,4,3.298202991,9.773479462,3.695606947,,0,0,7.346010208,0,,0.725202978,2307,0,0
1908,4,3.561147928,9.772117615,3.698086977,,0,0,7.346010208,0,,0.725774407,2308,0,0
1909,4,3.418493986,9.839673042,3.699572086,5.06322813,0,0,7.346010208,0,,0.816470683,2309,0,0
1910,4,3.696173906,9.818685532,3.702289104,5.08574295,0,0,7.346010208,0,10.45382023,0.816470683,2310,0,0
1911,4,3.225008011,9.913754463,3.69461298,5.10533905,0,0,7.346010208,0,,0.816470683,2311,0,0
1912,4,3.33003211,9.970170975,3.705491066,5.129306793,0,0,7.346010208,0,,0.816119492,2312,0,0
1913,4,3.588658094,9.949394226,3.707947016,5.146913052,0,0,7.346010208,0,10.44511032,0.816119492,2313,0,0
1920,4,2.510304928,9.621290207,3.688879013,4.882043839,0,0,7.346010208,0,,0.304198414,2320,0,0
1921,4,0.363815695,9.475878716,3.694861889,,0,0,7.346010208,0,,0.300301999,2321,0,0
1922,4,1.70697999,9.788370132,3.699325085,,0,0,7.346010208,0,9.826691628,0.300676912,2322,0,0
1923,4,0.8188622,9.665275574,3.710640907,4.901564121,0,0,7.346010208,0,9.883562088,0.300676912,2323,0,0
1924,4,0.564973414,9.651626587,3.721105099,4.931591988,0,0,7.346010208,0,9.970467567,0.297254205,2324,0,0
1925,4,1.362179041,9.663784981,3.728100061,4.953005791,0,0,7.346010208,0,10.15783024,0.287200809,2325,0,0
1926,4,1.742231011,9.537965775,3.734570026,4.997211933,0,0,7.346010208,0,10.26422024,0.258920193,2326,0,0
1927,4,1.82516098,9.685836792,3.73623991,,0,0,7.346010208,0,10.31161976,0.246083796,2327,0,0
1928,4,2.262377977,9.778189659,3.738858938,5.016616821,0,0,7.346010208,0,9.207725525,0.246083796,2328,0,0
1929,4,2.684798956,9.824456215,3.743130922,5.045359135,0,0,7.346010208,0,9.322154999,0.246083796,2329,0,0
1930,4,2.819184065,10.34107971,3.752089024,5.053695202,0,0,7.346010208,0,9.514540672,0.357559115,2330,0,0
1931,4,1.949090958,10.32318974,3.7579391,5.094364166,0,0,7.346010208,0,9.970266342,0.357559115,2331,0,0
1932,4,1.854161024,10.31470013,3.7579391,5.08574295,0.693147182,0,7.346010208,0,10.68628979,0.5570485,2332,0,0.693147182
1933,4,1.833647966,10.30121994,3.758639097,5.116196156,0.693147182,0,7.346010208,0,11.18457985,0.598263502,2333,0,0.693147182
1934,4,2.597886086,10.18739033,3.760036945,5.085124016,0.693147182,0,7.346010208,0,11.40847015,0.59906441,2334,0,0.693147182
1935,4,3.038181067,10.04539967,3.75980401,5.084505081,0.693147182,0,7.346010208,0,12.29166031,0.631735086,2335,0,0.693147182
1936,4,2.629664898,10.12355042,3.759104967,5.094975948,0.693147182,0,7.346010208,0,11.07262039,0.611569226,2336,0,0.693147182
1937,4,2.112984896,10.02120018,3.759571075,5.10655117,0.693147182,0,7.346010208,0,11.13442993,0.632078528,2337,0,0.693147182
1938,4,1.677389979,9.885046005,3.760268927,5.125748158,0.693147182,0,7.346010208,0,11.01445007,0.609640598,2338,0,0.693147182
1939,4,0.0979077,,3.758872032,5.144583225,0.693147182,0,7.346010208,0.693147182,11.21837997,0.591744125,2339,0,0.693147182
1947,4,0.108218297,,3.730021,,0,0,7.346010208,0,13.69542027,0.615255117,2347,0,0
1948,4,0.130748406,,3.74028492,,0,0,7.346010208,0.693147182,13.60723972,0.243748799,2348,0,0
1949,4,0.495199114,10.30998993,3.749032974,,0,0,7.346010208,0,13.60632038,0.204668507,2349,0,0
1950,4,1.275105953,10.24938965,3.757472038,5.190175056,0,0,7.346010208,0,13.50069046,0.196953893,2350,0,0
1951,4,1.682345986,10.37572002,3.764914036,5.207297802,0,0,7.346010208,0,13.42098999,0.183946595,2351,0,0
1952,4,1.904194951,10.5176096,3.771841049,5.224670887,0,0,7.346010208,0,13.43315029,0.186144993,2352,0,0
1953,4,2.711534023,10.55263042,3.77849102,5.241746902,0,0,7.346010208,0,13.39256954,0.182089597,2353,0,0
1954,4,3.331430912,10.60540962,3.785552025,5.257494926,0,0,7.346010208,0,13.4073,0.164477199,2354,0,0
1955,4,3.485827923,10.67576027,3.793915033,5.27504921,0,0,7.346010208,0,13.4998703,0.148179203,2355,0,0
1956,4,3.550856113,10.76716042,3.803101063,5.292801857,0,0,7.346010208,0.693147182,11.53466034,0.155934006,2356,0,0
1957,4,3.67941308,10.79436016,3.813528061,5.310245991,0,0,7.346010208,0,11.55375004,0.1607299,2357,0,0
1958,4,4.135674,10.77869987,3.824065924,5.327391148,0,0,7.346010208,0,11.65155029,0.163025305,2358,0,0
1959,4,4.296658993,10.70092964,3.8338449,5.346155167,0,0,7.346010208,0,11.70792007,0.1607299,2359,0,0
1960,4,4.526864052,10.78606987,3.843316078,5.363167763,0,0,7.346010208,0,11.75457954,0.193990901,2360,0,0
1961,4,4.467051029,10.86067009,3.853545904,5.381278992,0,0,7.346010208,0.693147182,11.79738998,0.193576694,2361,0,0
1962,4,4.681925774,10.96173954,3.871201038,5.398162842,0,0,7.346010208,0,11.86021996,0.212865099,2362,0,0
1963,4,3.915819883,11.06529999,3.888753891,5.413876057,0,0,7.346010208,0,11.8738699,0.215047598,2363,0,0
1964,4,3.900918961,11.15536976,3.900152922,5.42802906,0,0,7.346010208,0,11.93237019,0.218162507,2364,0,0
1965,4,3.999332905,11.20884991,3.907211065,5.440684795,0,0,7.346010208,0,11.98099995,0.220140204,2365,0,0
1966,4,4.018620014,11.26590443,3.915218115,5.455749035,0,0,7.346010208,0,12.02684593,0.224770203,2366,0,0
1967,4,4.698931217,11.3122921,3.922962904,5.465948105,0,0,7.346010208,0,12.07932281,0.225646198,2367,0,0
1968,4,5.156147957,11.3530035,3.930058956,5.477717876,0,0,7.346010208,0,12.11898327,0.228181899,2368,0,0
1969,4,5.135570049,11.38237667,3.938081026,5.486454964,0,0,7.346010208,0,12.13638687,0.228181899,2369,0,0
1970,4,5.110279083,11.37944221,3.946810961,5.496347904,0,0,7.346010208,0,12.18250751,0.278205812,2370,0,0
1971,4,5.00321722,11.44683743,3.956039906,5.505737782,0,0,7.346010208,0,12.18981266,0.381526709,2371,0,0
1972,4,5.257127762,11.61673927,3.96461606,5.515442848,0.693147182,0,7.346010208,0,12.26940632,0.381526709,2372,0.693147182,0
1973,4,5.720850945,11.81807137,3.972742081,5.524257183,0.693147182,0,7.346010208,0,12.40082645,0.382967114,2373,0.693147182,0
1974,4,5.75214386,11.77706051,3.979495049,5.533784866,0.693147182,0,7.346010208,0,12.31546783,0.38436079,2374,0.693147182,0
1975,4,6.211380959,11.94099998,3.98508811,5.543221951,0.693147182,0,7.346010208,0,12.30124092,0.382033497,2375,0.693147182,0
1976,4,6.134057999,11.90230751,3.987315893,5.552184105,0.693147182,0,7.346010208,0,12.26249504,0.382665902,2376,0.693147182,0
1977,4,6.361008167,11.93252373,3.991758108,5.56068182,0.693147182,0,7.346010208,0,12.27349854,0.390111297,2377,0.693147182,0
1978,4,6.264856815,12.07424068,3.995995998,5.569489002,0.693147182,0,7.346010208,0,12.32318974,0.413066894,2378,0.693147182,0
1979,4,6.473219872,12.15432072,4.000216961,5.57746315,0.693147182,0,7.346010208,0,12.29261589,0.406553805,2379,0.693147182,0
1980,4,6.553196907,12.15812111,4.005148888,5.585373878,0.693147182,0,7.346010208,0,12.22201538,0.406553805,2380,0.693147182,0
1981,4,6.177536964,11.93113518,3.954699039,5.593595982,0.693147182,0,7.346010208,0,12.07021141,0.406553805,2381,0.693147182,0
1982,4,5.938101768,11.81682491,4.016023159,5.602118969,0.693147182,0,7.346010208,0,12.07585526,0.399248809,2382,0.693147182,0
1983,4,6.268269062,11.73069286,4.02051878,5.611300945,0.693147182,0,7.346010208,0,12.06864834,0.399248809,2383,0.693147182,0
1984,4,6.087879181,11.61063766,4.024457932,5.620762825,0.693147182,0,7.346010208,0,11.97844315,0.399248809,2384,0.693147182,0
1985,4,6.017126083,11.65275002,4.054911137,5.629417896,0.693147182,0,7.346010208,0,11.93181324,0.399248809,2385,0.693147182,0
1986,4,5.78801012,11.96384621,4.032291889,5.639066219,0.693147182,0,7.346010208,0,12.09778404,0.399248809,2386,0.693147182,0
1987,4,5.891682148,12.12354851,4.036539078,5.649325848,0.693147182,0,7.346010208,0,12.18955326,0.399248809,2387,0.693147182,0
1988,4,5.957876205,12.1594696,4.040944099,5.651435852,0.693147182,0,7.346010208,0,12.23925972,0.399248809,2388,0.693147182,0
1989,4,5.787158012,12.11492252,4.045855045,5.659482002,0.693147182,0,7.346010208,0,,0.399248809,2389,0.693147182,0
1990,4,5.594596863,12.27282906,4.055777073,5.666427135,0.693147182,0,7.346010208,0,,0.37663421,2390,0.693147182,0
1907,5,6.435128212,9.773479462,3.695606947,3.800868034,0.693147182,0.693147182,5.361291885,0,10.17650032,0.761971712,2407,0,0.693147182
1908,5,6.322220802,9.772117615,3.698086977,3.809325933,0.693147182,0.693147182,5.361291885,0,10.18163967,0.7628389,2408,0,0.693147182
1909,5,6.385767937,9.839673042,3.699572086,3.818151951,0.693147182,0.693147182,5.361291885,0,10.21461964,0.763661087,2409,0,0.693147182
1910,5,6.354977131,9.818685532,3.702289104,3.826900959,0.693147182,0.693147182,5.361291885,0,10.21926022,0.763661087,2410,0,0.693147182
1911,5,6.305744171,9.913754463,3.69461298,3.834494114,0.693147182,0.693147182,5.361291885,0,10.25566006,0.763661087,2411,0,0.693147182
1912,5,6.383828163,9.970170975,3.705491066,3.838160992,0.693147182,0.693147182,5.361291885,0,10.25349998,0.7628389,2412,0,0.693147182
1913,5,6.423943043,9.949394226,3.707947016,3.842673063,0.693147182,0.693147182,5.361291885,0,10.28738976,0.7628389,2413,0,0.693147182
1920,5,5.901152134,9.621290207,3.688879013,3.800421,0,0.693147182,5.361291885,0,10.22918034,0.29026261,2420,0,0
1921,5,5.743842125,9.475878716,3.694861889,3.808217049,0,0.693147182,5.361291885,0,10.19476032,0.283299208,2421,0,0
1922,5,6.124016762,9.788370132,3.699325085,3.814851046,0,0.693147182,5.361291885,0,10.29032993,0.291370809,2422,0,0
1923,5,6.276217937,9.665275574,3.710640907,3.819907904,0,0.693147182,5.361291885,0,10.26175976,0.291370809,2423,0,0
1924,5,6.340178013,9.651626587,3.721105099,3.826900959,0,0.693147182,5.361291885,0,10.23701,0.286440104,2424,0,0
1925,5,6.380033016,9.663784981,3.728100061,3.829945087,0,0.693147182,5.361291885,0,10.35523033,0.28705281,2425,0,0
1926,5,6.121284008,9.537965775,3.734570026,3.833628893,0,0.693147182,5.361291885,0,10.30072975,0.283372611,2426,0,0
1927,5,6.167426109,9.685836792,3.73623991,3.837084055,0,0.693147182,5.361291885,0,10.36641979,0.280097395,2427,0,0
1928,5,6.051817894,9.778189659,3.738858938,3.841171026,0,0.693147182,5.361291885,0,10.38858032,0.280097395,2428,0,0
1929,5,6.012149811,9.824456215,3.743130922,3.843101978,0,0.693147182,5.361291885,0,10.40221977,0.280097395,2429,0,0
1930,5,6.462433815,10.34107971,3.752089024,3.847378016,0,0.693147182,5.361291885,0,10.94147968,0.276376486,2430,0,0
1931,5,6.252805233,10.32318974,3.7579391,3.851635933,0,0.693147182,5.361291885,0,10.88430977,0.276376486,2431,0,0
1932,5,5.419939041,10.31470013,3.7579391,3.857356071,0,0.693147182,5.361291885,0,10.70639038,0.26189521,2432,0,0
1933,5,5.317935944,10.30121994,3.758639097,3.86115098,0.693147182,0.693147182,5.361291885,0,10.70530987,0.554317474,2433,0,0.693147182
1934,5,5.20327282,10.18739033,3.760036945,3.86430192,0.693147182,0.693147182,5.361291885,0,10.63263988,0.555576026,2434,0,0.693147182
1935,5,5.225255966,10.04539967,3.75980401,3.868489027,0.693147182,0.693147182,5.361291885,0,10.62271023,0.555576026,2435,0,0.693147182
1936,5,5.295350075,10.12355042,3.759104967,3.872865915,0.693147182,0.693147182,5.361291885,0,10.66292,0.555576026,2436,0,0.693147182
1937,5,5.191679955,10.02120018,3.759571075,3.877223969,0,0.693147182,5.361291885,0,10.69528008,0.252986103,2437,0,0
1938,5,5.135151863,9.885046005,3.760268927,3.881357908,0,0.693147182,5.361291885,0,10.75102997,0.248234197,2438,0,0
1939,5,5.187338829,,3.758872032,3.886909962,0,0.693147182,5.361291885,0,10.73727036,0.605867803,2439,0,0
1947,5,4.91887188,,3.730021,3.922369003,0.693147182,0.693147182,5.361291885,0,10.7276001,0.700738907,2447,0.693147182,0
1948,5,4.972669125,,3.74028492,3.932022095,0.693147182,0.693147182,5.361291885,0,10.75541019,0.743783593,2448,0.693147182,0
1949,5,5.480542183,10.30998993,3.749032974,3.937886,0.693147182,0.693147182,5.361291885,0,10.73388004,0.81270498,2449,0.693147182,0
1950,5,5.618980885,10.24938965,3.757472038,3.942939997,0.693147182,0.693147182,5.361291885,0,10.50002956,0.81270498,2450,0.693147182,0
1951,5,5.844060898,10.37572002,3.764914036,3.937495947,0.693147182,0.693147182,5.361291885,0,10.52583981,0.818058014,2451,0.693147182,0
1952,5,5.373577118,10.5176096,3.771841049,3.940222025,0.693147182,0.693147182,5.361291885,0,10.57866001,0.833363295,2452,0.693147182,0
1953,5,5.253376007,10.55263042,3.77849102,3.943327904,0.693147182,0.693147182,5.361291885,0,10.64381027,0.820523977,2453,0.693147182,0
1954,5,5.35319519,10.60540962,3.785552025,3.946810961,0.693147182,0.693147182,5.361291885,0,10.69338989,0.823987722,2454,0.693147182,0
1955,5,5.750913143,10.67576027,3.793915033,3.950282097,0.693147182,0.693147182,5.361291885,0,10.76581001,0.81557858,2455,0.693147182,0
1956,5,5.482710838,10.76716042,3.803101063,3.954699039,0.693147182,0.693147182,5.361291885,0,10.83211994,0.816198111,2456,0.693147182,0
1957,5,5.453166008,10.79436016,3.813528061,3.959479094,0.693147182,0.693147182,5.361291885,0,10.85268974,0.808545709,2457,0.693147182,0
1958,5,5.317553997,10.77869987,3.824065924,3.963665962,0.693147182,0.693147182,5.361291885,0,10.86851978,0.821070492,2458,0.693147182,0
1959,5,5.310647011,10.70092964,3.8338449,3.96953702,0.693147182,0.693147182,5.361291885,0,10.91011047,0.82943207,2459,0.693147182,0
1960,5,5.617670059,10.78606987,3.843316078,3.977248907,0.693147182,0.693147182,5.361291885,0,10.9509201,0.831229925,2460,0.693147182,0
1961,5,5.662971973,10.86067009,3.853545904,3.985459089,0.693147182,0.693147182,5.361291885,0,11.00673962,0.831535578,2461,0.693147182,0
1962,5,5.60010004,10.96173954,3.871201038,3.994339943,0.693147182,0.693147182,5.361291885,0,11.04440022,0.831948102,2462,0.693147182,0
1963,5,5.722016811,11.06529999,3.888753891,4.000583172,0.693147182,0.693147182,5.361291885,0,11.09679985,0.832074821,2463,0.693147182,0
1964,5,5.848258018,11.15536976,3.900152922,4.007152081,0.693147182,0.693147182,5.361291885,0,11.16948032,0.832255781,2464,0.693147182,0
1965,5,5.84628582,11.20884991,3.907211065,4.01367712,0.693147182,0.693147182,5.361291885,0,11.22496033,0.832370818,2465,0.693147182,0
1966,5,5.89059782,11.26590443,3.915218115,4.016383171,0.693147182,0.693147182,5.361291885,0,11.28271198,0.832640171,2466,0.693147182,0
1967,5,6.013001919,11.3122921,3.922962904,4.021773815,0.693147182,0.693147182,5.361291885,0,11.28797054,0.832691312,2467,0.693147182,0
1968,5,6.010592937,11.3530035,3.930058956,4.026244164,0.693147182,0.693147182,5.361291885,0,11.18843937,0.832839012,2468,0.693147182,0
1969,5,5.982291222,11.38237667,3.938081026,4.030160904,0.693147182,0.693147182,5.361291885,0,11.21091557,0.832839012,2469,0.693147182,0
1970,5,6.088197231,11.37944221,3.946810961,4.032824039,0.693147182,0.693147182,5.361291885,0,11.24905109,0.832886577,2470,0.693147182,0
1971,5,6.294764042,11.44683743,3.956039906,4.036186218,0.693147182,0.693147182,5.361291885,0,11.32713032,0.822855294,2471,0.693147182,0
1972,5,6.683200836,11.61673927,3.96461606,4.039184093,0.693147182,0.693147182,5.361291885,0,11.43254185,0.834456682,2472,0.693147182,0
1973,5,7.104683876,11.81807137,3.972742081,4.041471004,0.693147182,0.693147182,5.361291885,0,11.49976158,0.834506094,2473,0.693147182,0
1974,5,7.262945175,11.77706051,3.979495049,4.041646957,0.693147182,0.693147182,5.361291885,0,11.4718647,0.834554017,2474,0.693147182,0
1975,5,7.305736065,11.94099998,3.98508811,4.041296005,0.693147182,0.693147182,5.361291885,0,11.95674133,0.834710121,2475,0.693147182,0
1976,5,7.235085964,11.90230751,3.987315893,4.041120052,0.693147182,0.693147182,5.361291885,0,11.45777035,0.834731102,2476,0.693147182,0
1977,5,7.376112938,11.93252373,3.991758108,4.040415764,0.693147182,0.693147182,5.361291885,0,11.50921631,0.834751725,2477,0.693147182,0
1978,5,7.597447872,12.07424068,3.995995998,4.040239811,0.693147182,0.693147182,5.361291885,0,11.67533875,0.81556952,2478,0.693147182,0
1979,5,7.794672966,12.15432072,4.000216961,4.040944099,0.693147182,0.693147182,5.361291885,0,11.83349037,0.815580785,2479,0.693147182,0
1980,5,7.699914932,12.15812111,4.005148888,4.048823833,0.693147182,0.693147182,5.361291885,0,11.94520855,0.83899498,2480,0.693147182,0
1981,5,7.527391911,11.93113518,3.954699039,4.049172878,0.693147182,0.693147182,5.361291885,0,11.80614376,0.83899498,2481,0.693147182,0
1982,5,7.396968842,11.81682491,4.016023159,4.048474789,0.693147182,0.693147182,5.361291885,0,11.69426727,0.840572119,2482,0.693147182,0
1983,5,7.393914223,11.73069286,4.02051878,4.049172878,0.693147182,0.693147182,5.361291885,0,11.61219883,0.840572119,2483,0.693147182,0
1984,5,7.41836977,11.61063766,4.024457932,4.051959038,0.693147182,0.693147182,5.361291885,0,11.52086067,0.840572119,2484,0.693147182,0
1985,5,7.466482162,11.65275002,4.054911137,4.054911137,0.693147182,0.693147182,5.361291885,0,11.53502178,0.840572119,2485,0.693147182,0
1986,5,7.717041016,11.96384621,4.032291889,4.057853222,0.693147182,0.693147182,5.361291885,0,11.71909714,0.840572119,2486,0.693147182,0
1987,5,7.863271236,12.12354851,4.036539078,4.060616016,0.693147182,0.693147182,5.361291885,0,11.88908005,0.840572119,2487,0.693147182,0
1988,5,8.049438477,12.1594696,4.040944099,4.06319809,0.693147182,0.693147182,5.361291885,0,12.0370636,0.840572119,2488,0.693147182,0
1989,5,8.042193413,12.11492252,4.045855045,4.066459179,0.693147182,0.693147182,5.361291885,0,11.99182796,0.840572119,2489,0.693147182,0
1990,5,8.158164024,12.27282906,4.055777073,4.070052147,0.693147182,0.693147182,5.361291885,0,12.0887394,0.838983774,2490,0.693147182,0
1907,6,5.195738792,9.773479462,3.695606947,4.477336884,0,0.693147182,8.253487587,0,11.17553043,0.2754336,2507,0,0
1908,6,5.003921986,9.772117615,3.698086977,4.496470928,0,0.693147182,8.253487587,0,11.11835957,0.4646191,2508,0,0
1909,6,5.406168938,9.839673042,3.699572086,4.516338825,0,0.693147182,8.253487587,0,11.30548954,0.465812087,2509,0,0
1910,6,5.326767921,9.818685532,3.702289104,4.536890984,0,0.693147182,8.253487587,0,11.32497025,0.277776301,2510,0,0
1911,6,5.143336773,9.913754463,3.69461298,4.55282402,0,0.693147182,8.253487587,0,11.33903027,0.277776301,2511,0,0
1912,6,5.234679222,9.970170975,3.705491066,4.567468166,0,0.693147182,8.253487587,0,11.40023994,0.27663511,2512,0,0
1913,6,5.191137791,9.949394226,3.707947016,4.587006092,0,0.693147182,8.253487587,0,11.38288021,0.27663511,2513,0,0
1920,6,5.273055077,9.621290207,3.688879013,4.677491188,0,0.693147182,8.253487587,0,11.57841969,0.304198414,2520,0,0
1921,6,5.369923115,9.475878716,3.694861889,4.695925236,0,0.693147182,8.253487587,0,11.4197197,0.300301999,2521,0,0
1922,6,5.441777229,9.788370132,3.699325085,4.710431099,0,0.693147182,8.253487587,0,11.54726028,0.300676912,2522,0,0
1923,6,5.334104061,9.665275574,3.710640907,4.727387905,0,0.693147182,8.253487587,0,11.66767025,0.300676912,2523,0,0
1924,6,5.423814774,9.651626587,3.721105099,4.745800972,0,0.693147182,8.253487587,0,11.66022015,0.297254205,2524,0,0
1925,6,5.286520958,9.663784981,3.728100061,4.760463238,0,0.693147182,8.253487587,0,11.72912025,0.297675788,2525,0,0
1926,6,5.066133022,9.537965775,3.734570026,4.774068832,0,0.693147182,8.253487587,0,11.76218987,0.295119911,2526,0,0
1927,6,5.122120857,9.685836792,3.73623991,4.787491798,0,0.693147182,8.253487587,0,11.75899029,0.292846799,2527,0,0
1928,6,5.093883991,9.778189659,3.738858938,4.799913883,0,0.693147182,8.253487587,0,11.79172039,0.292846799,2528,0,0
1929,6,5.188334942,9.824456215,3.743130922,4.810556889,0,0.693147182,8.253487587,0,11.85406971,0.292846799,2529,0,0
1930,6,5.424583912,10.34107971,3.752089024,4.821087837,0,0.693147182,8.253487587,0,11.74748039,0.290271193,2530,0,0
1931,6,5.064062119,10.32318974,3.7579391,4.829113007,0,0.693147182,8.253487587,0,11.66510963,0.290271193,2531,0,0
